vote_id,congress,vote_time_year,vote_time_month,vote_time_date,vote_time_hour,vote_time_minute,vote_time_second,yes,no,did not vote 
16680,121,1997,05,07,15,40,50,38,0,0
16681,121,1997,05,07,15,41,24,39,0,0
16682,121,1997,05,07,15,41,58,39,0,0
16683,121,1997,05,07,15,42,20,36,0,0
16684,121,1997,05,07,15,42,34,40,0,0
16685,121,1997,05,07,15,42,55,41,0,0
16686,121,1997,05,07,15,43,15,42,0,0
16687,121,1997,05,07,15,44,08,40,0,0
16688,121,1997,05,07,15,44,30,42,0,0
16689,121,1997,05,07,15,44,52,41,0,0
16690,121,1997,05,07,15,45,15,41,0,0
16691,121,1997,05,07,15,45,45,40,0,0
16692,121,1997,05,07,15,46,04,41,0,0
16693,121,1997,05,07,15,46,27,41,0,0
16694,121,1997,05,07,15,47,02,41,0,0
16695,121,1997,05,07,15,47,25,42,0,0
16696,121,1997,05,07,15,47,43,43,0,0
16697,121,1997,05,07,15,48,25,42,0,0
16698,121,1997,05,07,15,48,45,39,0,0
16699,121,1997,05,07,15,49,07,42,0,0
16700,121,1997,05,07,15,49,23,42,0,0
16701,121,1997,05,07,15,49,43,40,0,0
16702,121,1997,05,07,15,49,58,41,0,0
16703,121,1997,05,07,15,50,13,42,0,0
16704,121,1997,05,07,15,50,36,42,0,0
16705,121,1997,05,07,15,50,53,41,0,0
16706,121,1997,05,07,15,51,11,40,0,0
16707,121,1997,05,07,15,51,27,38,0,0
16708,121,1997,05,07,15,51,44,40,0,0
16709,121,1997,05,07,15,52,00,39,0,0
16710,121,1997,05,07,15,52,17,40,0,0
16711,121,1997,05,07,15,52,34,39,0,0
16712,121,1997,05,07,15,52,53,39,0,0
16713,121,1997,05,07,15,53,29,38,1,0
16714,121,1997,05,07,15,54,05,39,0,0
16715,121,1997,05,07,15,56,03,39,0,0
16716,121,1997,05,07,15,56,28,40,0,0
16717,121,1997,05,07,15,57,05,38,0,0
16718,121,1997,05,07,15,57,29,39,0,0
16719,121,1997,05,07,15,58,09,38,0,0
16720,121,1997,05,07,15,58,28,38,0,0
16721,121,1997,05,07,15,59,08,36,0,0
16722,121,1997,05,07,15,59,32,39,0,1
16723,121,1997,05,07,15,59,51,39,0,0
16724,121,1997,05,07,16,00,27,39,0,0
16725,121,1997,05,07,16,00,50,38,0,0
16726,121,1997,05,07,16,01,08,38,0,0
16727,121,1997,05,07,16,01,50,38,0,0
16728,121,1997,05,07,16,02,09,38,0,0
16729,121,1997,05,07,16,02,40,39,0,0
16730,121,1997,05,07,16,03,04,40,0,0
16731,121,1997,05,07,16,03,21,40,0,0
16732,121,1997,05,07,16,03,36,39,0,0
16733,121,1997,05,07,16,03,50,39,0,0
16734,121,1997,05,07,16,04,05,41,0,0
16735,121,1997,05,07,16,04,38,40,0,0
16736,121,1997,05,07,16,04,50,40,0,0
16737,121,1997,05,07,16,05,08,37,0,0
16738,121,1997,05,07,16,05,21,40,0,0
16739,121,1997,05,07,16,05,43,41,0,0
16740,121,1997,05,07,16,06,00,42,0,0
16741,121,1997,05,07,16,06,17,41,0,0
16742,121,1997,05,07,16,06,42,42,0,0
16743,121,1997,05,07,16,07,02,41,0,0
16744,121,1997,05,07,16,07,19,40,0,0
16745,121,1997,05,07,16,07,35,44,0,0
16746,121,1997,05,07,16,07,54,42,0,0
16747,121,1997,05,07,16,08,21,44,0,0
16749,121,1997,05,07,16,08,55,42,0,0
16751,121,1997,05,07,16,09,37,43,0,0
16753,121,1997,05,07,16,10,27,44,0,0
16755,121,1997,05,07,16,11,03,43,0,0
16757,121,1997,05,07,16,11,50,42,0,0
16759,121,1997,05,07,16,13,21,42,0,0
16760,121,1997,05,07,16,13,50,39,0,0
16761,121,1997,05,09,14,02,37,35,0,0
16762,121,1997,05,09,14,03,11,35,0,0
16763,121,1997,05,09,14,04,24,34,0,1
16764,121,1997,05,09,14,05,07,32,0,0
16765,121,1997,05,09,14,05,49,35,0,0
16766,121,1997,05,09,14,06,42,34,0,0
16767,121,1997,05,09,14,07,21,36,0,0
16768,121,1997,05,09,14,08,31,14,20,0
16769,121,1997,05,09,14,09,32,23,0,13
16770,121,1997,05,09,14,10,25,36,0,0
16771,121,1997,05,09,14,10,53,15,21,1
16772,121,1997,05,09,14,11,41,23,0,14
16773,121,1997,05,09,14,12,05,37,0,0
16774,121,1997,05,09,14,13,00,17,23,0
16775,121,1997,05,09,14,13,19,24,0,13
16776,121,1997,05,09,14,13,37,36,0,0
16777,121,1997,05,09,14,13,59,41,0,0
16778,121,1997,05,12,16,43,27,41,0,7
16779,121,1997,05,12,16,45,43,41,0,8
16780,121,1997,05,12,16,46,52,45,0,1
16781,121,1997,05,12,16,47,26,46,0,1
16782,121,1997,05,12,16,47,47,45,0,1
16783,121,1997,05,12,16,48,11,46,0,1
16784,121,1997,05,12,16,49,37,17,28,3
16785,121,1997,05,12,16,49,58,47,0,1
16786,121,1997,05,12,16,50,16,43,0,3
16787,121,1997,05,12,16,50,34,45,0,1
16788,121,1997,05,12,16,51,03,45,0,1
16789,121,1997,05,12,16,51,21,44,0,1
16790,121,1997,05,12,16,51,47,44,0,1
16791,121,1997,05,12,16,52,01,44,0,1
16792,121,1997,05,12,16,52,18,44,0,1
16793,121,1997,05,12,16,52,41,45,0,1
16794,121,1997,05,12,16,52,58,44,0,1
16795,121,1997,05,12,16,53,16,45,0,1
16796,121,1997,05,12,16,53,37,42,0,1
16797,121,1997,05,12,16,53,59,45,0,1
16798,121,1997,05,12,16,54,16,43,0,1
16799,121,1997,05,12,16,54,37,45,0,1
16800,121,1997,05,12,16,54,53,43,0,1
16801,121,1997,05,12,16,55,08,44,0,1
16802,121,1997,05,12,16,55,35,46,0,1
16803,121,1997,05,12,16,55,52,45,0,1
16804,121,1997,05,12,16,56,12,45,0,1
16805,121,1997,05,12,16,56,27,46,0,1
16806,121,1997,05,12,16,57,41,36,6,6
16807,121,1997,05,12,16,58,27,37,4,8
16808,121,1997,05,12,16,58,50,47,0,1
16809,121,1997,05,12,16,59,11,45,0,1
16810,121,1997,05,12,16,59,28,48,0,1
16811,121,1997,05,12,16,59,47,47,0,1
16812,121,1997,05,12,17,00,07,47,0,1
16813,121,1997,05,12,17,00,23,48,0,1
16814,121,1997,05,12,17,00,43,47,0,1
16815,121,1997,05,12,17,01,08,49,0,1
16816,121,1997,05,12,17,01,26,47,0,1
16817,121,1997,05,12,17,01,42,45,0,1
16818,121,1997,05,12,17,01,59,49,0,1
16819,121,1997,05,12,17,02,19,47,0,1
16820,121,1997,05,12,17,02,40,46,0,1
16821,121,1997,05,12,17,03,01,48,0,1
16822,121,1997,05,12,17,03,26,44,0,1
16823,121,1997,05,12,17,04,14,47,0,3
16824,121,1997,05,12,17,05,48,40,0,9
16825,121,1997,05,12,17,06,06,49,0,1
16826,121,1997,05,12,17,06,27,49,0,1
16827,121,1997,05,12,17,06,49,45,0,1
16828,121,1997,05,12,17,11,25,17,31,2
16829,121,1997,05,12,17,12,06,50,0,0
16830,121,1997,05,12,17,12,54,46,0,1
16831,121,1997,05,12,17,13,08,47,0,1
16832,121,1997,05,12,17,13,24,47,0,1
16833,121,1997,05,12,17,13,41,47,0,0
16834,121,1997,05,12,17,14,31,34,11,3
16835,121,1997,05,12,17,15,25,33,6,8
16836,121,1997,05,12,17,15,42,42,2,2
16837,121,1997,05,12,17,16,19,45,0,0
16838,121,1997,05,12,17,17,06,46,0,0
16839,121,1997,05,12,17,17,25,44,0,0
16840,121,1997,05,12,17,17,46,45,0,0
16841,121,1997,05,12,17,18,01,45,0,0
16842,121,1997,05,12,17,18,17,47,0,0
16843,121,1997,05,12,17,20,57,30,17,0
16844,121,1997,05,12,17,21,36,14,31,0
16845,121,1997,05,12,17,22,02,31,13,0
16846,121,1997,05,12,17,22,18,44,0,0
16847,121,1997,05,12,17,22,37,29,0,13
16848,121,1997,05,12,17,23,04,30,0,14
16849,121,1997,05,12,17,23,40,41,0,0
16850,121,1997,05,12,17,25,25,28,16,0
16851,121,1997,05,12,17,25,48,43,0,0
16852,121,1997,05,12,17,26,10,44,0,0
16853,121,1997,05,12,17,26,40,44,0,0
16854,121,1997,05,12,17,26,54,41,0,0
16855,121,1997,05,12,17,29,50,28,18,0
16856,121,1997,05,12,17,30,20,27,19,0
16857,121,1997,05,12,17,30,40,28,19,0
16858,121,1997,05,12,17,30,59,46,0,0
16859,121,1997,05,12,17,31,17,46,0,0
16860,121,1997,05,12,17,31,49,45,0,0
16862,121,1997,05,12,17,32,48,47,0,0
16863,121,1997,05,12,17,34,09,9,35,1
16864,121,1997,05,12,17,35,32,43,0,3
16865,121,1997,05,12,17,36,02,38,0,8
16866,121,1997,05,12,17,36,32,32,0,10
16867,121,1997,05,12,17,36,57,33,0,12
16868,121,1997,05,12,17,37,21,34,0,10
16869,121,1997,05,12,17,37,37,33,0,12
16870,121,1997,05,12,17,38,01,32,0,12
16871,121,1997,05,12,17,38,23,34,0,10
16872,121,1997,05,12,17,38,43,34,0,10
16873,121,1997,05,12,17,39,05,33,0,9
16874,121,1997,05,12,17,40,23,35,8,4
16875,121,1997,05,12,17,40,52,36,0,7
16876,121,1997,05,12,17,41,16,33,0,8
16877,121,1997,05,12,17,41,37,34,0,8
16878,121,1997,05,12,17,42,03,34,0,8
16879,121,1997,05,12,17,42,29,34,0,8
16880,121,1997,05,12,17,42,48,33,0,8
16881,121,1997,05,12,17,43,04,34,0,8
16882,121,1997,05,12,17,43,30,36,0,7
16883,121,1997,05,12,17,44,00,43,0,0
16884,121,1997,05,12,17,45,01,41,0,0
16885,121,1997,05,12,17,45,17,35,0,0
16886,121,1997,05,12,17,45,37,45,0,0
16887,121,1997,05,12,17,45,54,44,0,0
16888,121,1997,05,12,17,46,11,45,0,0
16889,121,1997,05,12,17,46,24,45,0,0
16890,121,1997,05,12,17,46,44,45,0,0
16891,121,1997,05,12,17,46,57,44,0,0
16892,121,1997,05,12,17,47,15,46,0,0
16893,121,1997,05,12,17,47,30,46,0,0
16894,121,1997,05,12,17,47,42,46,0,0
16895,121,1997,05,12,17,47,58,43,0,0
16896,121,1997,05,12,17,48,37,45,0,0
16897,121,1997,05,12,17,48,55,44,0,0
16898,121,1997,05,12,17,49,28,42,0,0
16899,121,1997,05,12,17,54,06,38,0,0
16900,121,1997,05,12,17,54,30,22,0,17
16901,121,1997,05,12,17,54,49,22,0,16
16902,121,1997,05,12,17,55,14,20,0,17
16903,121,1997,05,12,17,55,41,20,0,17
16904,121,1997,05,12,17,56,05,22,0,17
16905,121,1997,05,12,17,56,19,22,0,17
16906,121,1997,05,12,17,56,49,21,0,16
16907,121,1997,05,12,17,57,13,22,0,17
16908,121,1997,05,12,17,57,35,24,0,15
16909,121,1997,05,12,17,58,33,44,0,0
16910,121,1997,05,12,17,59,03,39,0,0
16911,121,1997,05,12,17,59,39,40,0,0
16912,121,1997,05,12,17,59,57,44,0,0
16913,121,1997,05,12,18,00,28,43,0,0
16914,121,1997,05,12,18,00,46,41,0,0
16915,121,1997,05,12,18,01,10,43,0,0
16916,121,1997,05,12,18,01,27,44,0,0
16917,121,1997,05,12,18,01,48,44,0,0
16918,121,1997,05,12,18,02,06,46,0,0
16919,121,1997,05,12,18,02,49,47,0,0
16920,121,1997,05,12,18,03,06,44,0,0
16921,121,1997,05,12,18,03,22,47,0,0
16922,121,1997,05,12,18,03,43,47,0,0
16923,121,1997,05,12,18,04,07,46,0,0
16924,121,1997,05,12,18,04,31,45,0,0
16925,121,1997,05,12,18,04,48,46,0,0
16926,121,1997,05,12,18,05,14,46,0,0
16927,121,1997,05,12,18,05,32,46,0,0
16928,121,1997,05,12,18,05,48,46,0,0
16929,121,1997,05,12,18,06,10,45,0,0
16930,121,1997,05,12,18,06,26,47,0,0
16931,121,1997,05,12,18,06,46,43,0,0
16932,121,1997,05,12,18,07,22,45,0,0
16933,121,1997,05,12,18,07,40,46,0,0
16934,121,1997,05,12,18,08,11,45,0,0
16935,121,1997,05,12,18,08,29,46,0,0
16936,121,1997,05,12,21,01,24,33,0,0
16938,121,1997,05,13,10,38,28,35,0,0
16940,121,1997,05,13,10,39,18,35,0,0
16942,121,1997,05,13,10,40,05,40,0,0
16944,121,1997,05,13,10,42,30,41,0,0
16945,121,1997,05,13,10,43,00,43,0,0
16946,121,1997,05,13,10,43,41,45,0,0
16947,121,1997,05,13,10,44,00,43,0,1
16948,121,1997,05,13,10,44,24,46,0,0
16949,121,1997,05,13,10,44,53,46,0,0
16950,121,1997,05,13,10,45,11,45,0,0
16951,121,1997,05,13,10,45,40,47,0,0
16952,121,1997,05,13,10,46,01,48,0,0
16953,121,1997,05,13,10,46,27,48,0,0
16954,121,1997,05,13,10,46,43,49,0,1
16955,121,1997,05,13,10,47,08,50,0,0
16956,121,1997,05,13,10,47,33,51,0,0
16957,121,1997,05,13,10,48,06,50,0,0
16958,121,1997,05,13,10,48,22,50,0,0
16959,121,1997,05,13,10,50,23,18,32,0
16960,121,1997,05,13,10,51,49,50,0,0
16961,121,1997,05,13,10,52,12,49,0,0
16962,121,1997,05,13,10,57,44,32,0,19
16963,121,1997,05,13,10,58,24,49,0,0
16965,121,1997,05,13,11,00,18,19,31,1
16966,121,1997,05,13,11,00,50,12,37,2
16967,121,1997,05,13,11,02,53,19,32,0
16968,121,1997,05,13,11,06,45,40,0,11
16969,121,1997,05,13,11,08,49,31,8,11
16970,121,1997,05,13,11,11,23,37,0,14
16971,121,1997,05,13,11,12,00,47,1,0
16972,121,1997,05,13,11,12,28,48,0,0
16973,121,1997,05,13,16,19,16,41,0,9
16974,121,1997,05,13,16,19,51,46,0,0
16975,121,1997,05,13,16,20,54,33,7,10
16976,121,1997,05,13,16,21,45,43,0,6
16977,121,1997,05,13,16,22,11,46,0,0
16978,121,1997,05,13,16,22,28,45,0,0
16979,121,1997,05,13,16,23,07,32,0,17
16980,121,1997,05,13,16,23,38,32,0,17
16981,121,1997,05,13,16,24,19,31,0,18
16982,121,1997,05,13,16,24,52,48,0,0
16983,121,1997,05,13,16,26,28,29,0,18
16984,121,1997,05,13,16,27,00,48,0,0
16985,121,1997,05,13,16,27,41,48,0,0
16986,121,1997,05,13,16,28,16,47,0,0
16987,121,1997,05,13,16,28,59,34,0,14
16988,121,1997,05,13,16,29,16,31,0,15
16989,121,1997,05,13,16,29,35,40,0,6
16990,121,1997,05,13,16,30,10,47,0,0
16991,121,1997,05,13,16,30,46,46,0,0
16992,121,1997,05,13,16,31,22,48,0,0
16993,121,1997,05,13,16,31,44,47,0,0
16994,121,1997,05,13,16,32,19,49,0,0
16995,121,1997,05,13,16,32,41,50,0,0
16996,121,1997,05,13,16,33,19,49,0,0
16997,121,1997,05,13,16,33,41,50,0,0
16998,121,1997,05,13,16,34,23,49,0,0
16999,121,1997,05,13,16,34,44,50,0,0
17000,121,1997,05,13,16,35,50,50,0,0
17001,121,1997,05,13,16,36,19,51,0,0
17002,121,1997,05,13,16,36,36,51,0,0
17003,121,1997,05,13,16,37,45,52,0,0
17004,121,1997,05,13,16,38,04,52,0,0
17005,121,1997,05,13,16,38,21,52,0,0
17006,121,1997,05,13,16,38,41,51,0,0
17007,121,1997,05,13,16,39,03,51,0,0
17008,121,1997,05,13,16,39,19,52,0,0
17009,121,1997,05,13,16,39,33,51,0,0
17010,121,1997,05,13,16,39,52,52,0,0
17011,121,1997,05,13,16,40,09,50,0,0
17012,121,1997,05,13,16,40,29,49,0,0
17013,121,1997,05,13,16,40,45,51,0,0
17014,121,1997,05,13,16,41,11,50,0,0
17016,121,1997,05,13,16,42,22,51,0,0
17015,121,1997,05,13,16,42,42,50,0,0
17017,121,1997,05,13,16,43,07,49,0,1
17018,121,1997,05,13,16,43,47,50,0,0
17019,121,1997,05,13,16,44,07,51,0,0
17020,121,1997,05,13,16,44,21,51,0,0
17021,121,1997,05,13,16,44,40,51,0,0
17022,121,1997,05,13,16,46,27,49,0,0
17023,121,1997,05,13,16,46,43,49,0,0
17024,121,1997,05,13,16,47,03,49,0,0
17025,121,1997,05,13,16,47,24,48,0,0
17026,121,1997,05,13,16,47,43,49,0,0
17027,121,1997,05,13,16,48,01,49,0,0
17028,121,1997,05,13,16,48,48,49,0,0
17029,121,1997,05,13,16,49,28,49,0,0
17030,121,1997,05,13,16,49,42,48,0,0
17031,121,1997,05,13,16,50,01,49,0,0
17032,121,1997,05,13,16,50,16,49,0,0
17033,121,1997,05,13,16,50,50,50,0,0
17034,121,1997,05,13,16,51,27,48,0,0
17035,121,1997,05,13,16,52,30,49,0,0
17036,121,1997,05,13,16,52,51,50,0,0
17037,121,1997,05,13,16,53,27,49,0,0
17038,121,1997,05,13,16,53,50,50,0,0
17039,121,1997,05,13,16,54,31,48,0,0
17040,121,1997,05,13,16,54,57,47,0,0
17041,121,1997,05,13,16,55,22,49,0,0
17042,121,1997,05,13,16,55,42,50,0,0
17043,121,1997,05,13,16,56,02,50,0,0
17044,121,1997,05,13,16,56,29,48,0,0
17045,121,1997,05,13,20,42,17,32,0,0
17046,121,1997,05,14,13,21,47,19,32,0
17047,121,1997,05,14,13,23,15,33,0,20
17048,121,1997,05,14,13,23,34,32,0,19
17049,121,1997,05,14,13,23,57,29,19,0
17050,121,1997,05,14,13,24,17,29,0,20
17051,121,1997,05,14,13,24,39,31,0,21
17052,121,1997,05,14,13,25,01,30,0,20
17053,121,1997,05,14,13,25,23,32,0,20
17054,121,1997,05,14,13,27,00,32,20,0
17055,121,1997,05,14,13,27,16,31,0,20
17056,121,1997,05,14,13,27,37,34,0,19
17057,121,1997,05,14,13,27,58,34,20,0
17058,121,1997,05,14,13,28,20,31,0,19
17059,121,1997,05,14,13,28,39,32,0,19
17060,121,1997,05,14,13,28,56,33,20,0
17061,121,1997,05,14,13,29,16,33,0,19
17062,121,1997,05,14,13,29,40,34,0,20
17063,121,1997,05,14,13,30,02,34,0,20
17064,121,1997,05,14,13,30,33,35,0,20
17065,121,1997,05,14,13,30,54,32,18,0
17066,121,1997,05,14,13,31,14,34,0,20
17067,121,1997,05,14,13,31,35,34,0,20
17068,121,1997,05,14,13,31,52,34,0,20
17069,121,1997,05,14,13,32,17,35,21,0
17070,121,1997,05,14,13,32,39,34,0,21
17071,121,1997,05,14,13,33,12,32,0,21
17072,121,1997,05,14,13,33,32,35,0,20
17073,121,1997,05,14,13,34,01,35,12,7
17074,121,1997,05,14,13,34,24,35,0,19
17075,121,1997,05,14,13,34,57,35,17,2
17076,121,1997,05,14,13,35,17,33,19,0
17077,121,1997,05,14,13,35,42,35,5,15
17078,121,1997,05,14,13,36,01,33,20,0
17079,121,1997,05,14,13,36,38,34,0,20
17080,121,1997,05,14,13,37,03,34,0,20
17081,121,1997,05,14,13,37,34,34,19,1
17082,121,1997,05,14,13,38,15,34,0,21
17083,121,1997,05,14,13,38,35,31,0,21
17084,121,1997,05,14,13,39,02,31,0,21
17085,121,1997,05,14,13,40,30,32,20,0
17086,121,1997,05,14,13,40,46,31,0,20
17087,121,1997,05,14,13,41,09,34,0,19
17089,121,1997,05,14,13,41,48,32,0,21
17090,121,1997,05,14,13,42,05,32,0,21
17091,121,1997,05,14,13,43,47,32,21,0
17092,121,1997,05,14,13,44,13,30,21,0
17093,121,1997,05,14,13,44,42,32,21,0
17094,121,1997,05,14,13,44,59,33,0,21
17095,121,1997,05,14,13,45,21,32,21,0
17096,121,1997,05,14,13,45,38,34,20,1
17097,121,1997,05,14,13,46,15,36,0,21
17098,121,1997,05,14,13,46,34,35,0,21
17099,121,1997,05,14,13,46,56,36,19,0
17100,121,1997,05,14,13,47,14,36,0,20
17101,121,1997,05,14,13,47,39,36,20,0
17102,121,1997,05,14,13,47,55,36,20,0
17103,121,1997,05,14,13,48,13,36,0,19
17104,121,1997,05,14,13,48,36,36,21,0
17105,121,1997,05,14,13,48,52,34,20,0
17106,121,1997,05,14,13,50,01,33,0,20
17107,121,1997,05,14,13,50,25,36,0,20
17108,121,1997,05,14,13,50,45,36,0,21
17109,121,1997,05,14,13,51,02,34,20,0
17110,121,1997,05,14,13,51,20,35,21,0
17111,121,1997,05,14,13,51,42,35,0,20
17112,121,1997,05,14,13,52,03,34,0,21
17113,121,1997,05,14,13,52,28,36,19,0
17114,121,1997,05,14,13,52,51,34,19,1
17115,121,1997,05,14,13,53,09,36,0,19
17116,121,1997,05,14,13,53,35,33,19,0
17117,121,1997,05,14,13,53,56,33,19,0
17118,121,1997,05,14,13,54,37,35,2,18
17119,121,1997,05,14,13,55,00,36,19,0
17120,121,1997,05,14,13,55,22,35,19,0
17121,121,1997,05,14,13,55,39,36,0,19
17122,121,1997,05,14,13,57,04,35,20,0
17123,121,1997,05,14,13,57,39,33,0,19
17124,121,1997,05,14,13,58,03,33,0,18
17126,121,1997,05,14,14,00,22,33,0,20
17127,121,1997,05,14,14,01,39,30,19,0
17128,121,1997,05,14,14,01,59,30,18,0
17129,121,1997,05,14,14,02,17,31,0,20
17130,121,1997,05,14,14,02,42,32,19,0
17131,121,1997,05,14,14,03,02,33,19,0
17132,121,1997,05,14,14,03,30,32,0,20
17133,121,1997,05,14,14,04,03,34,17,2
17134,121,1997,05,14,14,04,38,30,21,0
17135,121,1997,05,14,14,05,07,31,0,20
17136,121,1997,05,14,14,05,31,34,0,21
17137,121,1997,05,14,14,05,54,33,18,1
17138,121,1997,05,14,14,06,48,31,0,20
17139,121,1997,05,14,14,07,10,32,20,0
17140,121,1997,05,14,14,07,36,33,18,0
17141,121,1997,05,14,14,07,59,34,20,0
17142,121,1997,05,14,14,08,18,33,0,19
17143,121,1997,05,14,14,08,46,33,20,1
17144,121,1997,05,14,14,09,56,33,20,0
17145,121,1997,05,14,14,11,28,34,0,21
17146,121,1997,05,14,14,11,58,52,0,3
17148,121,1997,05,14,14,48,19,43,5,3
17149,121,1997,05,14,14,48,40,52,0,1
17150,121,1997,05,14,14,49,05,48,0,1
17151,121,1997,05,14,14,49,29,48,0,1
17152,121,1997,05,14,14,49,46,46,0,1
17153,121,1997,05,14,14,50,55,46,0,1
17154,121,1997,05,14,14,51,12,44,0,1
17155,121,1997,05,14,14,51,31,45,0,1
17156,121,1997,05,14,14,51,49,45,0,1
17157,121,1997,05,14,14,52,05,46,0,1
17158,121,1997,05,14,14,52,23,44,0,1
17159,121,1997,05,14,14,52,41,44,0,1
17160,121,1997,05,14,14,53,07,45,0,1
17161,121,1997,05,14,14,53,32,46,0,1
17162,121,1997,05,14,14,53,49,44,0,1
17163,121,1997,05,14,14,54,09,44,0,1
17164,121,1997,05,14,14,54,23,45,0,1
17165,121,1997,05,14,14,54,38,43,0,1
17166,121,1997,05,14,14,54,57,44,0,1
17167,121,1997,05,14,14,55,17,44,0,1
17168,121,1997,05,14,14,55,38,44,0,1
17169,121,1997,05,14,14,56,00,44,0,1
17170,121,1997,05,14,14,56,22,40,1,1
17171,121,1997,05,14,14,57,21,42,0,0
17172,121,1997,05,14,14,57,39,41,0,1
17173,121,1997,05,14,14,58,18,43,0,0
17174,121,1997,05,14,14,58,32,42,0,0
17175,121,1997,05,14,14,58,46,42,0,0
17176,121,1997,05,14,14,59,07,43,0,0
17177,121,1997,05,14,14,59,26,44,0,0
17178,121,1997,05,14,14,59,44,42,0,0
17179,121,1997,05,14,15,00,02,39,0,0
17180,121,1997,05,14,15,00,21,42,0,0
17181,121,1997,05,14,15,00,42,43,0,0
17182,121,1997,05,14,15,00,58,43,0,0
17183,121,1997,05,14,15,01,14,42,0,0
17184,121,1997,05,14,15,01,31,41,0,0
17185,121,1997,05,14,15,01,52,44,0,0
17186,121,1997,05,14,15,02,11,43,0,0
17187,121,1997,05,14,15,02,27,41,0,0
17188,121,1997,05,14,15,05,47,43,0,0
17189,121,1997,05,14,15,06,03,44,0,0
17190,121,1997,05,14,15,06,39,43,0,0
17191,121,1997,05,14,15,06,56,39,0,0
17192,121,1997,05,14,15,07,11,42,0,0
17193,121,1997,05,14,15,07,28,43,0,0
17194,121,1997,05,14,15,07,50,43,0,0
17195,121,1997,05,14,15,08,13,43,0,0
17196,121,1997,05,14,15,08,26,44,0,0
17197,121,1997,05,14,15,08,39,46,0,0
17198,121,1997,05,14,15,08,54,42,0,0
17199,121,1997,05,14,15,09,23,42,0,4
17200,121,1997,05,14,15,09,44,40,0,2
17201,121,1997,05,14,15,10,20,45,0,0
17202,121,1997,05,14,15,16,51,35,0,0
17203,121,1997,05,14,15,17,07,34,0,0
17204,121,1997,05,14,15,17,22,36,0,0
17205,121,1997,05,14,15,17,34,35,0,0
17206,121,1997,05,14,15,18,03,39,0,0
17207,121,1997,05,14,15,18,24,38,0,0
17208,121,1997,05,14,15,18,43,38,0,0
17209,121,1997,05,14,15,19,00,41,0,0
17210,121,1997,05,14,15,19,19,42,0,0
17211,121,1997,05,14,15,19,33,42,0,0
17212,121,1997,05,14,15,19,48,44,0,0
17213,121,1997,05,14,15,20,26,42,0,3
17214,121,1997,05,14,15,21,02,32,0,13
17215,121,1997,05,14,15,21,35,43,0,0
17216,121,1997,05,14,15,22,07,45,0,0
17217,121,1997,05,14,15,22,46,42,0,2
17218,121,1997,05,14,15,23,45,43,0,0
17219,121,1997,05,14,15,23,58,42,0,0
17220,121,1997,05,14,15,24,14,43,0,0
17221,121,1997,05,14,15,25,13,41,0,0
17223,121,1997,05,15,10,07,14,49,0,0
17224,121,1997,05,15,10,07,38,49,0,0
17225,121,1997,05,15,10,07,59,48,0,2
17226,121,1997,05,15,10,08,58,48,0,2
17227,121,1997,05,15,10,09,20,50,0,2
17228,121,1997,05,15,10,12,28,18,32,2
17229,121,1997,05,15,10,13,57,35,2,15
17230,121,1997,05,15,10,14,19,49,0,2
17231,121,1997,05,15,10,15,06,8,34,11
17232,121,1997,05,15,10,17,08,9,30,14
17233,121,1997,05,15,10,17,35,46,1,7
17234,121,1997,05,15,10,17,55,45,2,7
17235,121,1997,05,15,10,18,23,48,0,5
17236,121,1997,05,15,10,18,57,50,0,3
17237,121,1997,05,15,10,19,24,50,0,2
17238,121,1997,05,15,10,19,46,50,0,2
17239,121,1997,05,15,10,20,13,50,0,2
17240,121,1997,05,15,10,20,33,51,0,2
17241,121,1997,05,15,10,23,41,50,0,0
17242,121,1997,05,15,10,24,00,50,0,0
17243,121,1997,05,15,10,24,29,50,0,1
17244,121,1997,05,15,10,26,24,23,31,0
17245,121,1997,05,15,10,31,27,20,31,3
17247,121,1997,05,15,10,40,28,50,0,3
17249,121,1997,05,15,10,55,25,47,0,7
17250,121,1997,05,15,10,56,05,44,0,9
17251,121,1997,05,15,10,56,25,47,0,6
17252,121,1997,05,15,10,56,49,45,0,7
17253,121,1997,05,15,10,57,19,48,0,6
17254,121,1997,05,15,10,57,53,43,0,10
17255,121,1997,05,15,10,58,11,42,0,10
17256,121,1997,05,15,10,58,32,43,1,10
17257,121,1997,05,15,11,00,08,40,1,13
17258,121,1997,05,15,11,00,26,41,2,11
17259,121,1997,05,15,11,00,53,40,0,14
17260,121,1997,05,15,11,01,07,39,0,15
17261,121,1997,05,15,11,01,26,40,0,14
17262,121,1997,05,15,11,01,44,39,0,14
17263,121,1997,05,15,11,01,57,39,0,14
17264,121,1997,05,15,11,02,16,37,1,14
17265,121,1997,05,15,11,02,53,40,0,14
17266,121,1997,05,15,11,03,19,41,0,13
17267,121,1997,05,15,11,03,40,39,0,14
17268,121,1997,05,15,11,03,56,37,0,13
17269,121,1997,05,15,11,04,14,38,1,14
17270,121,1997,05,15,11,04,33,37,0,16
17271,121,1997,05,15,11,04,48,38,0,15
17272,121,1997,05,15,11,05,07,40,0,14
17273,121,1997,05,15,11,05,21,40,0,13
17274,121,1997,05,15,11,05,40,39,0,15
17275,121,1997,05,15,11,06,12,40,0,15
17276,121,1997,05,15,11,06,27,38,0,15
17278,121,1997,05,15,11,08,11,38,0,15
